instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,signal_3_1d,signal_3_7d,signal_3_31d
108033,422,BHARATFORG,BHARAT FORGE,0,,0,0.05,1,EQ,NSE,NSE,0,0.5633929003369168,-0.14678286277544936
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.05,1,EQ,NSE,NSE,0,1.4166975881261377,-0.14823057766605865
794369,3103,SHREECEM,SHREE CEMENT,0,,0,0.05,1,EQ,NSE,NSE,0,0.3600916341090755,-0.14879476641783979
897537,3506,TITAN,TITAN COMPANY,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5076449643811803,-0.14909016635361833
140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.6427795520372727,-0.15783868693640676
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE,0,0.7893090604023075,-0.15916637981419438
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE,0,-1.0582015247152146,-0.1662714399418418
87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0,,0,0.05,1,EQ,NSE,NSE,0,0.9663127253871415,-0.1752440389607758
558337,2181,BOSCHLTD,BOSCH,0,,0,0.05,1,EQ,NSE,NSE,0,0.6970401085993914,-0.17686722472355132
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0,,0,0.05,1,EQ,NSE,NSE,0,0.05778565523115299,-0.17726724713816008
2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE,0,0.3154366462534271,-0.1792051560917291
103425,404,BERGEPAINT,BERGER PAINTS (I),0,,0,0.05,1,EQ,NSE,NSE,0,-0.5279809279877823,-0.18300312215210693
969473,3787,WIPRO,WIPRO,0,,0,0.05,1,EQ,NSE,NSE,0,0.3562193743618702,-0.20690233340286648
1215745,4749,CONCOR,CONTAINER CORP OF IND,0,,0,0.05,1,EQ,NSE,NSE,0,0.2115483187908302,-0.21123265253045778
779521,3045,SBIN,STATE BANK OF INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,0.30710138145182286,-0.2124240481809966
149249,583,CANFINHOME,CAN FIN HOMES,0,,0,0.05,1,EQ,NSE,NSE,0,0.7712353398542041,-0.21745121328587735
5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0,,0,0.05,1,EQ,NSE,NSE,0,-1.041523877048129,-0.2183970218604712
502785,1964,TRENT,TRENT,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5807802264545712,-0.21980488612655832
197633,772,DABUR,DABUR INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.18596681096678735,-0.2327871944015407
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0,,0,0.05,1,EQ,NSE,NSE,0,0.5781285576433276,-0.2357773635803881
119553,467,HDFCLIFE,HDFC LIFE INS CO,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5036712397531286,-0.2365228725278185
415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE,0,-0.34433106575965083,-0.23921585895575806
784129,3063,VEDL,VEDANTA,0,,0,0.05,1,EQ,NSE,NSE,0,1.2238045337830212,-0.24097744942198757
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,0.6416723983767623,-0.24099654445680577
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.023715478535230008,-0.2441051993747132
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE,0,0.23010604241697027,-0.2464510001577915
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE,0,0.03542082178291217,-0.24988756739028373
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,0,-0.2681185948413159,-0.25414170382566714
1195009,4668,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.20020454296208884,-0.25711314104301974
1086465,4244,HDFCAMC,HDFC AMC,0,,0,0.05,1,EQ,NSE,NSE,0,-0.9400887239424122,-0.2605867963264907
4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,NSE,NSE,0,0.683539676271235,-0.26088296808565825
4923905,19234,LAURUSLABS,LAURUS LABS,0,,0,0.05,1,EQ,NSE,NSE,0,1.2232611651313072,-0.2635103493077898
548353,2142,MFSL,MAX FINANCIAL SERV,0,,0,0.05,1,EQ,NSE,NSE,0,-0.21222835135879925,-0.2664616480866283
3924993,15332,NMDC,NMDC.,0,,0,0.05,1,EQ,NSE,NSE,0,0.697251584230126,-0.27443826413642114
4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE,0,-0.41026857648652443,-0.27801714103292346
3060993,11957,IDFC,IDFC,0,,0,0.05,1,EQ,NSE,NSE,0,0.7703186537773027,-0.2926077711565226
134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0,,0,0.05,1,EQ,NSE,NSE,0,-0.13587136856227233,-0.3003799845404167
3691009,14418,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,NSE,NSE,0,-0.4209575042336476,-0.3011442308605234
3689729,14413,PAGEIND,PAGE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.2148209951056415,-0.30445765393736796
387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE,0,0.524557622771911,-0.305775440056871
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE,0,0.17194200705617746,-0.3202342039887745
3771393,14732,DLF,DLF,0,,0,0.05,1,EQ,NSE,NSE,0,-0.8816367292948775,-0.32585153724586563
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.64312228681334,-0.332467983922264
3861249,15083,ADANIPORTS,ADANI PORT & SEZ,0,,0,0.05,1,EQ,NSE,NSE,0,-0.40242336870970863,-0.3335899376999658
1041153,4067,MARICO,MARICO,0,,0,0.05,1,EQ,NSE,NSE,0,-0.36703123639213775,-0.3338280912479234
5533185,21614,ABCAPITAL,ADITYA BIRLA CAPITAL.,0,,0,0.05,1,EQ,NSE,NSE,0,1.1665959678890663,-0.33694075250738337
3677697,14366,IDEA,VODAFONE IDEA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.06190476190475839,-0.3387096774193538
408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE,0,-0.49533925001942253,-0.3467024704489398
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE,0,0.34958926066915635,-0.34775901693515643
4708097,18391,RBLBANK,RBL BANK,0,,0,0.05,1,EQ,NSE,NSE,0,0.6703907902368565,-0.35468685059782656
4561409,17818,LTIM,LTIMINDTREE,0,,0,0.05,1,EQ,NSE,NSE,0,-0.16691685287345917,-0.36095105306577013
6401,25,ADANIENT,ADANI ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.05179373972332334,-0.38612884800005
177665,694,CIPLA,CIPLA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.9774554466198498,-0.3920946652515896
345089,1348,HEROMOTOCO,HERO MOTOCORP,0,,0,0.05,1,EQ,NSE,NSE,0,-1.1647488981220149,-0.3969420105767332
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0,,0,0.05,1,EQ,NSE,NSE,0,-0.6968154186239445,-0.40073176727788884
56321,220,IEX,INDIAN ENERGY EXC,0,,0,0.05,1,EQ,NSE,NSE,0,0.589308520343,-0.4017023880772033
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5975773221622288,-0.40639540718321493
900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5886177557260405,-0.41306265042894275
67329,263,ATUL,ATUL,0,,0,0.05,1,EQ,NSE,NSE,0,0.42452656450965265,-0.4154251341945281
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE,0,0.37273135053984546,-0.4220395338792368
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0,,0,0.05,1,EQ,NSE,NSE,0,-1.8516970431192945,-0.43838894713174126
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0,,0,0.05,1,EQ,NSE,NSE,0,0.09134199134199084,-0.4519363200577597
1207553,4717,GAIL,GAIL (INDIA),0,,0,0.05,1,EQ,NSE,NSE,0,-0.021428571428575096,-0.5004862826676801
261889,1023,FEDERALBNK,FEDERAL BANK,0,,0,0.05,1,EQ,NSE,NSE,0,-0.04365079365081843,-0.526911428179143
4583169,17903,ABBOTINDIA,ABBOTT INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.7300538603999767,-0.5269420565814907
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE,0,0.4757631605851916,-0.5295856255494293
2995969,11703,ALKEM,ALKEM LABORATORIES.,0,,0,0.05,1,EQ,NSE,NSE,0,-0.7991156953830693,-0.5327629645390621
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0,,0,0.05,1,EQ,NSE,NSE,0,-0.35615674492779564,-0.5655573012792606
2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0,,0,0.05,1,EQ,NSE,NSE,0,-0.13769796810450372,-0.5704829299620532
94977,371,BATAINDIA,BATA INDIA,0,,0,0.05,1,EQ,NSE,NSE,0,-0.30874406188804693,-0.5832740183736443
617473,2412,PEL,PIRAMAL ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE,0,0.208045624264737,-0.5985784808844975
2672641,10440,LUPIN,LUPIN,0,,0,0.05,1,EQ,NSE,NSE,0,-1.2852683623094425,-0.6075654460694223
4600577,17971,SBICARD,SBI CARDS & PAY SER,0,,0,0.05,1,EQ,NSE,NSE,0,-0.022766498807316942,-0.61291314229043
975873,3812,ZEEL,ZEE ENTERTAINMENT ENT,0,,0,0.05,1,EQ,NSE,NSE,0,0.389306599832921,-0.6439125835573783
41729,163,APOLLOTYRE,APOLLO TYRES,0,,0,0.05,1,EQ,NSE,NSE,0,-0.582703081232475,-0.6659860055999366
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0,,0,0.05,1,EQ,NSE,NSE,0,-1.438031594446761,-0.6845438542777231
582913,2277,MRF,MRF,0,,0,0.05,1,EQ,NSE,NSE,0,-0.5283243667050772,-0.7066539703964939
7707649,30108,ABFRL,ADITYA BIRLA FASHION & RT,0,,0,0.05,1,EQ,NSE,NSE,0,0.5685257954113284,-0.7424933907884127
579329,2263,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,NSE,NSE,0,0.7163252274089736,-0.7769162424791258
